,Adj Cost,Adj Cost per Share,Date Snapshot,Index,Open Date,Qty,Security,Symbol,Type,Symbol Adj Close,Adj cost daily,Benchmark Close,Benchmark End Date Close,Benchmark Start Date Close,Ticker End Date Close,Ticker Start Date Close,Adj cost per share,Adj cost,Equiv Benchmark Shares,Benchmark Start Date Cost,Benchmark Return,Ticker Return,Ticker Share Value,Benchmark Share Value,Stock Gain / (Loss),Benchmark Gain / (Loss),Abs Value Compare,Abs Value Return,Abs. Return Compare
10,50,97.4,2020-08-10,1,2020-07-23,0.51,ABBVIE INC. ,ABBV,Buy,92.37999725341797,47.11379859924317,335.57000732421875,337.44000244140625,323.2200012207031,95.51000213623047,97.16000366210938,97.16000366210938,49.551601867675785,0.1533061124946926,49.551601867675785,0.03820928796755596,-0.049197264599893376,47.11379859924317,51.444933292691495,-2.437803268432617,1.8933314250157096,-2.437803268432617,-0.04919726459989339,-0.08740655256744934
11,50,97.4,2020-08-11,1,2020-07-23,0.51,ABBVIE INC. ,ABBV,Buy,92.66999816894531,47.26169906616211,332.79998779296875,337.44000244140625,323.2200012207031,95.51000213623047,97.16000366210938,97.16000366210938,49.551601867675785,0.1533061124946926,49.551601867675785,0.029639213341021486,-0.04621248789552157,47.26169906616211,51.02027236682119,-2.2899028015136764,1.4686704991454036,-2.2899028015136764,-0.046212487895521674,-0.07585170123654306
12,50,97.4,2020-08-12,1,2020-07-23,0.51,ABBVIE INC. ,ABBV,Buy,95.51000213623047,48.71010108947754,337.44000244140625,337.44000244140625,323.2200012207031,95.51000213623047,97.16000366210938,97.16000366210938,49.551601867675785,0.1533061124946926,49.551601867675785,0.043994805912377144,-0.016982312306379366,48.71010108947754,51.73161497449157,-0.8415007781982453,2.1800131068157853,-0.8415007781982453,-0.01698231230637945,-0.06097711821875651
13,50,100.71,2020-07-27,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,102.81999969482422,51.40999984741211,323.2200012207031,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.0,0.0,51.40999984741211,51.40999984741211,0.0,0.0,0.0,0.0,0.0
14,50,100.71,2020-07-28,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,100.33000183105469,50.165000915527344,321.1700134277344,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,-0.006342391514221224,-0.024217057684886134,50.165000915527344,51.08393750063377,-1.2449989318847656,-0.3260623467783361,-1.2449989318847656,-0.02421705768488612,-0.01787466617066491
15,50,100.71,2020-07-29,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,102.66999816894531,51.334999084472656,325.1199951171875,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.005878330206387838,-0.0014588749885636743,51.334999084472656,51.712204802425546,-0.07500076293945312,0.3022049550134369,-0.07500076293945312,-0.0014588749885636994,-0.007337205194951513
16,50,100.71,2020-07-30,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,101.04000091552734,50.52000045776367,323.9599914550781,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.002289432063548924,-0.017311795220579795,50.52000045776367,51.52769954944982,-0.8899993896484375,0.11769970203771152,-0.8899993896484375,-0.017311795220579806,-0.01960122728412872
17,50,100.71,2020-07-31,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,99.0999984741211,49.54999923706055,326.5199890136719,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.010209726441760214,-0.036179743549351384,49.54999923706055,51.93488188222512,-1.8600006103515625,0.524882034813011,-1.8600006103515625,-0.036179743549351356,-0.0463894699911116
18,50,100.71,2020-08-03,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,99.2699966430664,49.6349983215332,328.7900085449219,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.017232867097279003,-0.03452638652299578,49.6349983215332,52.2959415422537,-1.7750015258789062,0.8859416948415912,-1.7750015258789062,-0.03452638652299581,-0.05175925362027478
19,50,100.71,2020-08-04,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,100.18000030517578,50.09000015258789,330.05999755859375,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.021162045393410267,-0.02567593267344981,50.09000015258789,52.49794059785826,-1.3199996948242188,1.0879407504461511,-1.3199996948242188,-0.02567593267344982,-0.046837978066860075
20,50,100.71,2020-08-05,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,103.2300033569336,51.6150016784668,332.1099853515625,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.02750443690763138,0.0039875866886431854,51.6150016784668,52.8240029446366,0.2050018310546875,1.4140030972244872,0.2050018310546875,0.003987586688643162,-0.023516850218988194
21,50,100.71,2020-08-06,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,102.41999816894531,51.209999084472656,334.3299865722656,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.03437282751563475,-0.0038903085690150663,51.209999084472656,53.17710690474602,-0.20000076293945312,1.7671070573339094,-0.20000076293945312,-0.0038903085690151157,-0.03826313608464982
22,50,100.71,2020-08-07,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,105.2699966430664,52.6349983215332,334.57000732421875,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.03511542002552481,0.023828019407838186,52.6349983215332,53.215283585566155,1.2249984741210938,1.8052837381540456,1.2249984741210938,0.023828019407838182,-0.011287400617686627
23,50,100.71,2020-08-10,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,107.20999908447266,53.60499954223633,335.57000732421875,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.03820928796755596,0.042695967736609663,53.60499954223633,53.37433933599389,2.1949996948242188,1.9643394885817784,2.1949996948242188,0.04269596773660973,0.004486679769053703
24,50,100.71,2020-08-11,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,109.8499984741211,54.92499923706055,332.79998779296875,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.029639213341021486,0.06837190041005958,54.92499923706055,52.93375180075144,3.5149993896484375,1.5237519533393282,3.5149993896484375,0.06837190041005956,0.038732687069038096
25,50,100.71,2020-08-12,2,2020-07-23,0.5,"ACUITY BRANDS, INC. ",AYI,Buy,108.5999984741211,54.29999923706055,337.44000244140625,337.44000244140625,323.2200012207031,108.5999984741211,102.81999969482422,102.81999969482422,51.40999984741211,0.15905575042773423,51.40999984741211,0.043994805912377144,0.0562147325078024,54.29999923706055,53.67177281265434,2.8899993896484375,2.26177296524223,2.8899993896484375,0.05621473250780247,0.012219926595425257
26,50,107.01,2020-07-27,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,106.8499984741211,50.219499282836914,323.2200012207031,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.0,0.0,50.219499282836914,50.219499282836914,0.0,0.0,0.0,0.0,0.0
27,50,107.01,2020-07-28,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,105.20999908447266,49.44869956970214,321.1700134277344,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,-0.006342391514221224,-0.015348614067089983,49.44869956970214,49.900987556737014,-0.770799713134771,-0.3185117260998993,-0.770799713134771,-0.015348614067090083,-0.009006222552868759
28,50,107.01,2020-07-29,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,104.5999984741211,49.16199928283691,325.1199951171875,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.005878330206387838,-0.02105755762406447,49.16199928283691,50.514706082420886,-1.0575000000000045,0.29520679958397267,-1.0575000000000045,-0.02105755762406451,-0.02693588783045231
29,50,107.01,2020-07-30,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,104.80999755859375,49.26069885253906,323.9599914550781,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.002289432063548924,-0.019092194147493857,49.26069885253906,50.334473414710416,-0.9588004302978561,0.11497413187350247,-0.9588004302978561,-0.01909219414749396,-0.02138162621104278
30,50,107.01,2020-07-31,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,102.48999786376953,48.17029899597168,326.5199890136719,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.010209726441760214,-0.040804872930415126,48.17029899597168,50.732226632556845,-2.0492002868652364,0.5127273497199312,-2.0492002868652364,-0.040804872930415174,-0.05101459937217534
31,50,107.01,2020-08-03,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,104.8499984741211,49.27949928283691,328.7900085449219,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.017232867097279003,-0.018717828999168407,49.27949928283691,51.08492523966994,-0.9400000000000048,0.8654259568330289,-0.9400000000000048,-0.01871782899916847,-0.03595069609644741
32,50,107.01,2020-08-04,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,105.22000122070312,49.45340057373046,330.05999755859375,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.021162045393410267,-0.015255004929295879,49.45340057373046,51.28224660629464,-0.7660987091064513,1.062747323457728,-0.7660987091064513,-0.015255004929295945,-0.036417050322706146
33,50,107.01,2020-08-05,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,102.75,48.2925,332.1099853515625,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.02750443690763138,-0.03837153516772496,48.2925,51.60075833239454,-1.926999282836917,1.3812590495576273,-1.926999282836917,-0.038371535167725,-0.06587597207535634
34,50,107.01,2020-08-06,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,103.9000015258789,48.83300071716308,334.3299865722656,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.03437282751563475,-0.02760876921263289,48.83300071716308,51.94568546960741,-1.3864985656738327,1.726186186770498,-1.3864985656738327,-0.027608769212632996,-0.06198159672826764
35,50,107.01,2020-08-07,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,103.27999877929688,48.54159942626953,334.57000732421875,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.03511542002552481,-0.03341132190740148,48.54159942626953,51.98297809362527,-1.677899856567386,1.7634788107883566,-1.677899856567386,-0.03341132190740156,-0.0685267419329263
36,50,107.01,2020-08-10,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,101.87999725341797,47.883598709106444,335.57000732421875,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.03820928796755596,-0.046513816487389614,47.883598709106444,52.1383505925213,-2.33590057373047,1.9188513096843849,-2.33590057373047,-0.0465138164873896,-0.08472310445494557
37,50,107.01,2020-08-11,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,101.23999786376953,47.58279899597168,332.79998779296875,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.029639213341021486,-0.05250351605489534,47.58279899597168,51.70796573596019,-2.636700286865235,1.488466453123273,-2.636700286865235,-0.05250351605489538,-0.08214272939591682
38,50,107.01,2020-08-12,3,2020-07-23,0.47,"ALEXION PHARMACEUTICALS, INC. ",ALXN,Buy,102.77999877929688,48.30659942626953,337.44000244140625,337.44000244140625,323.2200012207031,102.77999877929688,106.8499984741211,106.8499984741211,50.219499282836914,0.15537249889602506,50.219499282836914,0.043994805912377144,-0.03809077915719361,48.30659942626953,52.42889640680208,-1.9128998565673854,2.209397123965168,-1.9128998565673854,-0.038090779157193645,-0.08208558506957075
39,50,41.22,2020-07-27,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,42.130001068115234,50.97730129241943,323.2200012207031,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.0,0.0,50.97730129241943,50.97730129241944,0.0,7.105427357601002e-15,-7.105427357601002e-15,-1.3938414112670205e-16,0.0
40,50,41.22,2020-07-28,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,42.52000045776367,51.449200553894045,321.1700134277344,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,-0.006342391514221224,0.009257046754351794,51.449200553894045,50.6539832892845,0.47189926147461136,-0.3233180031349363,0.47189926147460426,0.009257046754351782,0.015599438268573018
41,50,41.22,2020-07-29,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.630001068115234,50.37230129241943,325.1199951171875,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.005878330206387838,-0.011868027232935674,50.37230129241943,51.2769627024468,-0.605000000000004,0.2996614100273689,-0.6050000000000111,-0.011868027232935875,-0.017746357439323512
42,50,41.22,2020-07-30,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.58000183105469,50.31180221557617,323.9599914550781,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.002289432063548924,-0.013054811847056813,50.31180221557617,51.0940103605115,-0.6654990768432612,0.11670906809206372,-0.6654990768432683,-0.013054811847056938,-0.015344243910605737
43,50,41.22,2020-07-31,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.150001525878906,49.79150184631347,326.5199890136719,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.010209726441760214,-0.023261322511050397,49.79150184631347,51.497765593354224,-1.1857994461059604,0.5204643009347905,-1.1857994461059675,-0.023261322511050647,-0.03347104895281061
44,50,41.22,2020-08-03,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.0099983215332,49.622097969055176,328.7900085449219,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.017232867097279003,-0.026584446194796607,49.622097969055176,51.85578635056965,-1.3552033233642575,0.8784850581502184,-1.3552033233642646,-0.026584446194796694,-0.04381731329207561
45,50,41.22,2020-08-04,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.599998474121094,50.335998153686525,330.05999755859375,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.021162045393410267,-0.012580170438098004,50.335998153686525,52.056085256403165,-0.6413031387329085,1.0787839639837316,-0.6413031387329156,-0.012580170438098108,-0.03374221583150827
46,50,41.22,2020-08-05,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.65999984741211,50.40859981536865,332.1099853515625,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.02750443690763138,-0.011155974573635374,50.40859981536865,52.37940325953811,-0.5687014770507801,1.402101967118675,-0.5687014770507872,-0.011155974573635496,-0.038660411481266754
47,50,41.22,2020-08-06,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,41.54999923706055,50.27549907684326,334.3299865722656,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.03437282751563475,-0.013766955052219143,50.27549907684326,52.72953527695632,-0.7018022155761727,1.7522339845368862,-0.7018022155761798,-0.013766955052219311,-0.048139782567853895
48,50,41.22,2020-08-07,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,42.16999816894531,51.025697784423826,334.57000732421875,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.03511542002552481,0.0009493733637797597,51.025697784423826,52.76739063907048,0.04839649200439311,1.790089346651044,0.048396492004386005,0.0009493733637795139,-0.03416604666174505
49,50,41.22,2020-08-10,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,43.220001220703125,52.29620147705078,335.57000732421875,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.03820928796755596,0.025872302989634166,52.29620147705078,52.92510767731035,1.318900184631346,1.9478063848909173,1.3189001846313388,0.02587230298963404,-0.012336984977921794
50,50,41.22,2020-08-11,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,43.599998474121094,52.75599815368652,332.79998779296875,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.029639213341021486,0.03489193849364458,52.75599815368652,52.48822840097498,1.7786968612670861,1.5109271085555491,1.778696861267079,0.034891938493644414,0.0052527251526230945
51,50,41.22,2020-08-12,4,2020-07-23,1.21,"Altria Group, Inc. ",MO,Buy,42.959999084472656,51.98159889221191,337.44000244140625,337.44000244140625,323.2200012207031,42.959999084472656,42.130001068115234,42.130001068115234,50.97730129241943,0.1577170382398792,50.97730129241944,0.043994805912377144,0.01970087812282495,51.98159889221191,53.2200377687162,1.00429759979248,2.24273647629677,1.0042975997924728,0.019700878122824766,-0.024293927789552194
52,50,90.28,2020-07-27,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,97.91999816894531,53.85599899291993,323.2200012207031,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.0,0.0,53.85599899291993,53.85599899291993,0.0,0.0,0.0,0.0,0.0
53,50,90.28,2020-07-28,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,97.19000244140625,53.45450134277344,321.1700134277344,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,-0.006342391514221224,-0.0074550218667239765,53.45450134277344,53.51442316191733,-0.40149765014648864,-0.3415758310026007,-0.40149765014648864,-0.00745502186672409,-0.0011126303525027526
54,50,90.28,2020-07-29,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,98.0999984741211,53.954999160766604,325.1199951171875,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.005878330206387838,0.0018382384450745803,53.954999160766604,54.172582338595205,0.09900016784667542,0.31658334567527646,0.09900016784667542,0.0018382384450744342,-0.004040091761313258
55,50,90.28,2020-07-30,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,100.02999877929688,55.016499328613286,323.9599914550781,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.002289432063548924,0.021548209250485284,55.016499328613286,53.979298643828784,1.1605003356933565,0.12329965090885509,1.1605003356933565,0.021548209250485156,0.01925877718693636
56,50,90.28,2020-07-31,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,99.58999633789062,54.77449798583985,326.5199890136719,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.010209726441760214,0.017054720181509886,54.77449798583985,54.40585400988535,0.9184989929199219,0.5498550169654237,0.9184989929199219,0.01705472018150978,0.006844993739749672
57,50,90.28,2020-08-03,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,100.88999938964844,55.48949966430664,328.7900085449219,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.017232867097279003,0.030330895386444512,55.48949966430664,54.78409226595611,1.633500671386713,0.9280932730361826,1.633500671386713,0.03033089538644447,0.013098028289165509
58,50,90.28,2020-08-04,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,100.51000213623047,55.28050117492676,330.05999755859375,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.021162045393410267,0.026450204408873912,55.28050117492676,54.99570208831556,1.424502182006833,1.1397030953956317,1.424502182006833,0.02645020440887379,0.005288159015463645
59,50,90.28,2020-08-05,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,101.91000366210938,56.05050201416016,332.1099853515625,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.02750443690763138,0.04074760588005666,56.05050201416016,55.33727791931816,2.19450302124023,1.4812789263982324,2.19450302124023,0.040747605880056666,0.013243168972425279
60,50,90.28,2020-08-06,5,2020-07-23,0.55,"Best Buy Co., Inc. ",BBY,Buy,102.75,56.5125,334.3299865722656,337.44000244140625,323.2200012207031,104.9800033569336,97.91999816894531,97.91999816894531,53.85599899291993,0.16662334877025645,53.85599899291993,0.03437282751563475,0.04932600001402454,56.5125,55.70718195698577,2.656501007080074,1.851182964065842,2.656501007080074,0.04932600001402454,0.014953172498389788
